customer_id,freq,avg_amount,max_amount,min_amount,category
CS1764,15,72.33333333333333,101,42,Medium
CS1765,14,77.07142857142857,105,47,Medium
CS1766,19,56.1578947368421,100,37,Medium
CS1767,26,64.38461538461539,105,37,High
CS1768,25,71.76,104,41,Medium
CS1769,20,67.8,93,36,Medium
CS1770,25,69.36,89,38,Medium
CS1771,19,70.36842105263158,104,35,Medium
CS1772,18,74.88888888888889,105,45,High
CS1773,22,65.54545454545455,101,39,Medium
CS1774,25,70.24,105,35,High
CS1775,13,65.23076923076923,102,39,Medium
CS1776,25,71.28,102,35,Medium
CS1777,14,74.57142857142857,101,40,Medium
CS1778,19,72.0,97,38,Medium
CS1779,16,67.875,99,35,Medium
CS1780,19,66.57894736842105,105,35,Medium
CS1781,29,73.48275862068965,105,38,High
CS1782,17,69.05882352941177,94,41,Medium
CS1783,17,71.17647058823529,105,43,Medium
CS1784,15,66.2,103,36,Medium
CS1785,29,72.51724137931035,102,37,High
CS1786,31,71.54838709677419,104,35,Medium
CS1787,22,65.5909090909091,103,38,Medium
CS1788,24,64.5,97,35,Medium
CS1789,16,74.5,104,36,Medium
CS1790,18,68.94444444444444,100,35,Medium
CS1791,21,76.52380952380952,99,38,Medium
CS1792,17,69.3529411764706,102,35,Medium
CS1793,17,60.88235294117647,98,37,Medium
CS1794,24,73.5,105,37,High
CS1795,17,78.29411764705883,103,42,Medium
CS1796,20,73.1,103,38,Medium
CS1797,23,60.56521739130435,95,35,Medium
CS1798,27,67.62962962962963,103,37,Medium
CS1799,14,69.0,96,37,Low
CS1800,16,65.8125,95,38,Low
CS1801,15,66.26666666666667,86,37,Low
CS1802,27,70.85185185185185,104,35,Medium
CS1803,21,74.38095238095238,104,39,Medium
CS1804,19,65.63157894736842,101,39,Medium
CS1805,31,66.96774193548387,102,35,Medium
CS1806,15,68.33333333333333,98,40,Medium
CS1807,26,66.61538461538461,104,36,Medium
CS1808,14,60.785714285714285,93,37,Low
CS1809,21,71.42857142857143,105,36,Medium
CS1810,16,72.8125,104,38,Medium
CS1811,18,79.16666666666667,104,46,Medium
CS1812,27,66.03703703703704,104,39,Medium
CS1813,25,70.28,105,35,High
CS1814,21,69.61904761904762,105,39,Medium
CS1815,14,68.5,101,36,Medium
CS1816,22,78.31818181818181,105,41,High
CS1817,18,73.05555555555556,103,36,Medium
CS1818,22,76.0909090909091,102,38,Medium
CS1819,26,71.8076923076923,104,46,Medium
CS1820,25,75.92,105,35,High
CS1821,20,70.9,104,37,Medium
CS1822,13,70.84615384615384,105,36,Medium
CS1823,16,74.875,104,36,Medium
CS1824,17,74.76470588235294,104,35,Medium
CS1825,23,75.3913043478261,103,39,High
CS1826,15,71.46666666666667,100,40,Medium
CS1827,24,70.0,103,37,Medium
CS1828,16,72.125,102,39,Medium
CS1829,19,76.52631578947368,105,45,High
CS1830,17,69.11764705882354,102,42,Medium
CS1831,26,67.65384615384616,105,38,High
CS1832,25,71.84,103,39,Medium
CS1833,18,63.27777777777778,103,35,Medium
CS1834,13,60.53846153846154,96,37,Low
CS1835,19,73.10526315789474,103,35,Medium
CS1836,26,73.26923076923077,102,35,High
CS1837,19,77.3157894736842,104,48,Medium
CS1838,21,67.0952380952381,103,35,Medium
CS1839,16,70.1875,103,39,Medium
CS1840,19,62.26315789473684,103,41,Medium
CS1841,17,65.29411764705883,105,40,Medium
CS1842,21,74.66666666666667,105,41,High
CS1843,20,71.6,97,35,Medium
CS1844,22,66.0,101,37,Medium
CS1845,13,72.15384615384616,102,36,Medium
CS1846,26,69.6923076923077,104,37,Medium
CS1847,22,71.63636363636364,105,38,Medium
CS1848,17,75.23529411764706,99,40,Medium
CS1849,11,65.0909090909091,102,35,Medium
CS1850,24,79.5,105,38,High
CS1851,21,68.76190476190476,96,39,Medium
CS1852,14,72.85714285714286,103,41,Medium
CS1853,17,71.29411764705883,104,37,Medium
CS1854,22,76.63636363636364,105,40,High
CS1855,19,66.10526315789474,105,41,Medium
CS1856,17,62.529411764705884,103,35,Medium
CS1857,25,68.68,105,37,High
CS1858,21,66.14285714285714,99,39,Medium
CS1859,19,63.05263157894737,105,35,Medium
CS1860,16,66.375,101,44,Medium
CS1861,20,68.8,105,35,Medium
CS1862,24,68.08333333333333,105,35,High
CS1863,23,71.08695652173913,104,37,Medium
CS1864,27,73.77777777777777,103,35,High
CS1865,31,72.41935483870968,102,35,High
CS1866,25,75.6,104,36,High
CS1867,20,63.55,98,36,Medium
CS1868,16,65.5,102,36,Medium
CS1869,14,62.0,104,38,Low
CS1870,24,61.333333333333336,98,38,Medium
CS1871,20,72.45,105,37,High
CS1872,20,70.8,105,38,Medium
CS1873,16,70.5,102,36,Medium
CS1874,16,65.875,101,36,Medium
CS1875,19,77.94736842105263,104,43,Medium
CS1876,21,71.0,102,35,Medium
CS1877,25,67.24,105,37,High
CS1878,23,77.17391304347827,105,35,High
CS1879,18,64.44444444444444,103,35,Medium
CS1880,18,71.0,101,36,Medium
CS1881,13,69.38461538461539,105,46,Medium
CS1882,9,74.77777777777777,104,47,Medium
CS1883,15,74.46666666666667,95,44,Medium
CS1884,13,61.69230769230769,104,37,Low
CS1885,24,74.20833333333333,104,35,High
CS1886,18,64.27777777777777,93,38,Medium
CS1887,19,79.26315789473684,105,37,High
CS1888,23,75.6086956521739,105,39,High
CS1889,11,65.18181818181819,101,37,Medium
CS1890,23,69.17391304347827,104,37,Medium
CS1891,14,66.21428571428571,99,42,Medium
CS1892,18,74.11111111111111,105,35,High
CS1893,19,66.42105263157895,104,40,Medium
CS1894,21,69.33333333333333,103,42,Medium
CS1895,19,71.42105263157895,102,35,Medium
CS1896,12,72.83333333333333,104,49,Medium
CS1897,21,71.0,104,37,Medium
CS1898,19,77.36842105263158,105,41,High
CS1899,11,66.27272727272727,83,46,Low
CS1900,24,72.375,100,37,High
CS1901,22,73.63636363636364,98,35,Medium
CS1902,15,73.93333333333334,105,43,Medium
CS1903,25,73.04,105,38,High
CS1904,18,70.83333333333333,105,36,Medium
CS1905,24,64.625,99,35,Medium
CS1906,28,71.85714285714286,105,36,High
CS1907,20,71.15,95,40,Medium
CS1908,27,67.88888888888889,105,38,High
CS1909,17,73.82352941176471,104,37,Medium
CS1910,16,71.375,102,36,Medium
CS1911,24,69.45833333333333,104,36,Medium
CS1912,23,65.65217391304348,103,35,Medium
CS1913,16,59.9375,100,44,Low
CS1914,18,69.66666666666667,100,37,Medium
CS1915,6,82.83333333333333,104,42,Medium
CS1916,23,73.91304347826087,105,36,High
CS1917,17,60.470588235294116,104,35,Medium
CS1918,13,67.0,99,44,Medium
CS1919,20,62.8,100,37,Medium
CS1920,28,69.25,102,37,Medium
CS1921,26,77.34615384615384,105,35,High
CS1922,20,70.9,105,38,Medium
CS1923,30,71.0,104,38,Medium
CS1924,25,70.96,105,41,High
CS1925,28,71.42857142857143,104,35,Medium
CS1926,22,68.68181818181819,104,37,Medium
CS1927,19,64.21052631578948,99,39,Medium
CS1928,14,57.0,98,35,Low
CS1929,16,68.4375,103,35,Medium
CS1930,22,70.86363636363636,97,36,Medium
CS1931,19,65.05263157894737,98,36,Medium
CS1932,21,73.23809523809524,102,35,Medium
CS1933,23,68.17391304347827,104,38,Medium
CS1934,18,70.11111111111111,105,35,Medium
CS1935,21,72.23809523809524,103,40,Medium
CS1936,15,72.0,102,40,Medium
CS1937,18,68.38888888888889,103,40,Medium
CS1938,22,74.36363636363636,104,35,Medium
CS1939,19,68.26315789473684,102,35,Medium
CS1940,25,72.0,105,38,High
CS1941,15,69.6,105,39,Medium
CS1942,18,72.66666666666667,104,37,Medium
CS1943,20,72.95,104,44,Medium
CS1944,20,69.95,105,45,Medium
CS1945,21,72.71428571428571,103,36,Medium
CS1946,22,71.86363636363636,103,42,Medium
CS1947,20,70.0,105,37,Medium
CS1948,17,72.3529411764706,96,40,Medium
CS1949,26,76.5,101,35,High
CS1950,23,80.56521739130434,104,40,High
CS1951,20,66.55,95,39,Medium
CS1952,18,77.61111111111111,104,39,Medium
CS1953,20,76.7,105,43,High
CS1954,21,73.76190476190476,105,40,High
CS1955,20,68.05,103,36,Medium
CS1956,16,70.6875,105,36,Medium
CS1957,23,73.82608695652173,105,36,High
CS1958,16,61.6875,89,37,Low
CS1959,22,69.86363636363636,104,37,Medium
CS1960,19,74.94736842105263,98,44,Medium
CS1961,15,73.46666666666667,105,37,Medium
CS1962,14,75.85714285714286,102,36,Medium
CS1963,19,71.15789473684211,100,36,Medium
CS1964,24,62.458333333333336,99,36,Medium
CS1965,17,69.52941176470588,103,35,Medium
CS1966,16,72.4375,105,35,Medium
CS1967,18,71.05555555555556,98,42,Medium
CS1968,22,64.95454545454545,105,39,Medium
CS1969,29,63.827586206896555,102,35,Medium
CS1970,15,75.53333333333333,103,42,Medium
CS1971,16,70.625,98,39,Medium
CS1972,22,74.0909090909091,101,38,Medium
CS1973,10,66.4,95,46,Low
CS1974,21,68.9047619047619,101,41,Medium
CS1975,27,73.11111111111111,104,40,High
CS1976,14,74.0,102,41,Medium
CS1977,18,72.16666666666667,105,38,High
CS1978,31,71.61290322580645,103,40,Medium
CS1979,17,67.3529411764706,100,35,Medium
CS1980,22,71.95454545454545,102,35,Medium
CS1981,17,76.3529411764706,101,42,Medium
CS1982,32,73.5625,104,35,High
CS1983,15,71.33333333333333,104,36,Medium
CS1984,15,69.53333333333333,105,35,Medium
CS1985,20,70.55,99,38,Medium
CS1986,17,67.52941176470588,102,35,Medium
CS1987,24,71.66666666666667,104,37,Medium
CS1988,23,68.21739130434783,97,37,Medium
CS1989,19,67.6842105263158,105,35,Medium
CS1990,18,70.88888888888889,105,40,Medium
CS1991,22,76.22727272727273,102,38,Medium
CS1992,18,78.22222222222223,105,54,High
CS1993,19,61.26315789473684,98,35,Medium
CS1994,16,69.6875,100,40,Medium
CS1995,23,64.78260869565217,101,36,Medium
CS1996,28,72.78571428571429,102,37,High
CS1997,17,67.82352941176471,103,36,Medium
CS1998,25,71.16,101,37,Medium
CS1999,14,71.57142857142857,103,38,Medium
CS2000,21,66.42857142857143,103,38,Medium
CS2001,21,60.95238095238095,102,36,Medium
CS2002,19,74.6842105263158,101,42,Medium
CS2003,24,70.29166666666667,104,39,Medium
CS2004,20,72.2,104,38,Medium
CS2005,24,69.25,96,39,Medium
CS2006,15,74.26666666666667,103,42,Medium
CS2007,18,73.94444444444444,105,37,High
CS2008,21,68.66666666666667,105,35,Medium
CS2009,12,78.58333333333333,104,40,Medium
CS2010,17,63.294117647058826,105,42,Medium
CS2011,14,77.0,103,40,Medium
CS2012,11,78.36363636363636,101,48,Medium
CS2013,18,65.38888888888889,101,37,Medium
CS2014,11,79.18181818181819,104,41,Medium
CS2015,21,73.42857142857143,100,40,Medium
CS2016,21,75.95238095238095,101,39,Medium
CS2017,20,64.3,105,35,Medium
CS2018,19,73.89473684210526,104,35,Medium
CS2019,19,73.15789473684211,102,39,Medium
CS2020,18,73.94444444444444,97,35,Medium
CS2021,16,75.6875,104,35,Medium
CS2022,26,76.1923076923077,100,38,High
CS2023,17,71.29411764705883,104,44,Medium
CS2024,17,69.17647058823529,102,40,Medium
CS2025,17,73.6470588235294,105,38,High
CS2026,28,68.10714285714286,99,39,Medium
CS2027,25,65.92,103,35,Medium
CS2028,14,63.642857142857146,97,35,Low
CS2029,17,61.529411764705884,88,35,Low
CS2030,25,66.96,105,39,High
CS2031,24,72.375,102,35,High
CS2032,19,67.84210526315789,105,36,Medium
CS2033,9,63.44444444444444,94,45,Low
CS2034,21,68.9047619047619,105,38,Medium
CS2035,19,70.73684210526316,104,37,Medium
CS2036,26,70.26923076923077,102,42,Medium
CS2037,24,69.29166666666667,104,37,Medium
CS2038,21,72.52380952380952,104,35,Medium
CS2039,18,72.33333333333333,93,43,Medium
CS2040,22,61.22727272727273,95,36,Low
CS2041,20,65.05,89,35,Medium
CS2042,23,71.43478260869566,101,37,Medium
CS2043,21,67.61904761904762,103,37,Medium
CS2044,20,60.95,87,35,Low
CS2045,20,73.0,98,35,Medium
CS2046,13,75.92307692307692,105,44,Medium
CS2047,23,70.04347826086956,104,37,Medium
CS2048,22,76.22727272727273,105,40,High
CS2049,22,65.77272727272727,105,35,Medium
CS2050,17,69.88235294117646,100,39,Medium
CS2051,20,79.25,101,37,Medium
CS2052,22,73.9090909090909,103,37,Medium
CS2053,20,74.7,102,38,Medium
CS2054,15,71.6,102,37,Medium
CS2055,29,68.37931034482759,105,35,High
CS2056,23,68.56521739130434,105,36,High
CS2057,17,72.82352941176471,105,37,High
CS2058,26,68.3076923076923,103,35,Medium
CS2059,25,72.24,103,36,High
CS2060,18,60.5,100,35,Medium
CS2061,22,73.4090909090909,104,35,Medium
CS2062,13,61.15384615384615,90,36,Low
CS2063,16,68.1875,103,35,Medium
CS2064,16,69.4375,104,36,Medium
CS2065,17,62.88235294117647,95,36,Low
CS2066,15,65.0,102,36,Medium
CS2067,20,67.05,102,35,Medium
CS2068,15,71.53333333333333,96,38,Low
CS2069,21,66.52380952380952,105,36,Medium
CS2070,19,71.26315789473684,103,41,Medium
CS2071,16,71.6875,103,44,Medium
CS2072,24,71.33333333333333,104,41,Medium
CS2073,21,71.95238095238095,98,40,Medium
CS2074,17,73.0,99,40,Medium
CS2075,17,66.76470588235294,102,38,Medium
CS2076,15,67.93333333333334,105,38,Medium
CS2077,12,56.916666666666664,102,36,Low
CS2078,20,74.9,103,40,Medium
CS2079,23,68.52173913043478,103,36,Medium
CS2080,18,69.44444444444444,105,35,Medium
CS2081,25,69.96,99,42,Medium
CS2082,15,65.13333333333334,101,41,Medium
CS2083,26,62.76923076923077,105,35,Medium
CS2084,18,69.83333333333333,101,35,Medium
CS2085,25,66.72,104,36,Medium
CS2086,28,73.96428571428571,102,36,High
CS2087,15,70.86666666666666,105,38,Medium
CS2088,9,68.0,97,36,Low
CS2089,22,72.63636363636364,104,35,Medium
CS2090,13,72.23076923076923,102,38,Medium
CS2091,24,74.29166666666667,105,36,High
CS2092,19,73.0,101,35,Medium
CS2093,20,64.9,92,35,Medium
CS2094,21,66.95238095238095,104,36,Medium
CS2095,27,71.51851851851852,105,43,High
CS2096,16,71.0,101,40,Medium
CS2097,15,68.73333333333333,105,40,Medium
CS2098,24,73.33333333333333,103,36,High
CS2099,14,73.85714285714286,102,40,Medium
CS2100,18,68.16666666666667,97,42,Medium
CS2101,19,62.8421052631579,97,40,Low
CS2102,19,71.36842105263158,97,37,Medium
CS2103,17,74.6470588235294,102,37,Medium
CS2104,25,69.04,104,36,Medium
CS2105,15,64.2,95,36,Low
CS2106,17,74.76470588235294,104,41,Medium
CS2107,14,74.78571428571429,103,35,Medium
CS2108,16,69.125,102,38,Medium
CS2109,26,70.61538461538461,104,39,Medium
CS2110,17,64.58823529411765,98,35,Medium
CS2111,21,72.28571428571429,103,38,Medium
CS2112,19,70.73684210526316,102,35,Medium
CS2113,27,70.07407407407408,101,36,Medium
CS2114,16,65.625,103,35,Medium
CS2115,24,75.29166666666667,105,37,High
CS2116,27,64.5925925925926,100,36,Medium
CS2117,30,67.33333333333333,100,36,Medium
CS2118,16,67.4375,105,40,Medium
CS2119,24,73.95833333333333,104,38,High
CS2120,15,63.2,103,35,Low
CS2121,18,66.94444444444444,105,35,Medium
CS2122,23,71.65217391304348,105,36,High
CS2123,21,73.66666666666667,104,41,Medium
CS2124,15,68.46666666666667,100,45,Medium
CS2125,19,72.0,102,36,Medium
CS2126,15,72.86666666666666,105,38,Medium
CS2127,29,71.44827586206897,104,38,Medium
CS2128,27,65.4074074074074,104,35,Medium
CS2129,21,66.42857142857143,102,38,Medium
CS2130,26,71.26923076923077,105,43,High
CS2131,12,73.75,101,42,Medium
CS2132,14,69.5,102,38,Medium
CS2133,14,64.42857142857143,100,36,Medium
CS2134,19,65.15789473684211,103,35,Medium
CS2135,27,75.4074074074074,105,49,High
CS2136,13,66.23076923076923,94,36,Low
CS2137,25,67.44,105,35,High
CS2138,23,74.34782608695652,101,41,High
CS2139,21,76.57142857142857,105,38,High
CS2140,27,73.25925925925925,105,37,High
CS2141,17,63.529411764705884,105,35,Medium
CS2142,23,75.34782608695652,105,43,High
CS2143,15,79.13333333333334,105,37,Medium
CS2144,10,59.7,103,37,Low
CS2145,20,68.95,98,39,Medium
CS2146,22,65.13636363636364,103,36,Medium
CS2147,14,60.92857142857143,102,35,Low
CS2148,22,67.95454545454545,105,39,Medium
CS2149,23,68.95652173913044,102,41,Medium
CS2150,18,60.5,99,36,Medium
CS2151,16,72.0625,104,39,Medium
CS2152,13,71.38461538461539,100,40,Medium
CS2153,21,73.80952380952381,104,35,Medium
CS2154,18,71.05555555555556,104,36,Medium
CS2155,16,67.9375,94,37,Low
CS2156,15,62.733333333333334,99,40,Low
CS2157,18,80.5,103,43,Medium
CS2158,18,72.5,103,44,Medium
CS2159,19,64.36842105263158,99,39,Medium
CS2160,11,55.81818181818182,101,38,Low
CS2161,18,65.66666666666667,104,35,Medium
CS2162,18,70.16666666666667,102,38,Medium
CS2163,14,66.0,99,40,Medium
CS2164,17,69.6470588235294,105,35,Medium
CS2165,14,65.28571428571429,104,42,Medium
CS2166,19,71.10526315789474,105,41,Medium
CS2167,24,72.45833333333333,105,38,High
CS2168,19,72.10526315789474,102,43,Medium
CS2169,8,78.25,98,44,Medium
CS2170,19,75.0,103,41,Medium
CS2171,16,66.9375,102,37,Medium
CS2172,20,74.5,102,35,Medium
CS2173,18,63.5,98,39,Medium
CS2174,23,75.43478260869566,103,39,High
CS2175,23,70.04347826086956,101,35,Medium
CS2176,21,67.85714285714286,105,36,Medium
CS2177,19,69.52631578947368,100,36,Medium
CS2178,26,71.3076923076923,105,42,High
CS2179,30,66.36666666666666,102,37,Medium
CS2180,23,73.26086956521739,105,41,High
CS2181,15,77.26666666666667,100,42,Medium
CS2182,26,72.42307692307692,101,37,High
CS2183,13,65.76923076923077,105,39,Medium
CS2184,20,62.95,105,35,Medium
CS2185,15,65.86666666666666,85,35,Low
CS2186,20,71.85,102,39,Medium
CS2187,24,77.33333333333333,103,45,High
CS2188,19,59.36842105263158,104,36,Medium
CS2189,21,72.0952380952381,105,35,High
CS2190,23,70.47826086956522,102,36,Medium
CS2191,22,66.63636363636364,104,38,Medium
CS2192,14,77.57142857142857,103,39,Medium
CS2193,16,71.125,101,38,Medium
CS2194,24,75.125,105,37,High
CS2195,24,73.25,102,42,High
CS2196,14,82.57142857142857,103,38,Medium
CS2197,21,71.23809523809524,104,39,Medium
CS2198,24,70.20833333333333,105,36,High
CS2199,28,61.42857142857143,105,35,Medium
CS2200,19,70.0,103,35,Medium
CS2201,18,69.33333333333333,101,37,Medium
CS2202,26,67.03846153846153,103,36,Medium
CS2203,16,63.5,101,35,Low
CS2204,18,71.77777777777777,105,37,Medium
CS2205,28,65.82142857142857,104,35,Medium
CS2206,18,71.72222222222223,93,41,Medium
CS2207,26,69.92307692307692,100,40,Medium
CS2208,28,63.642857142857146,102,35,Medium
CS2209,15,63.266666666666666,103,35,Low
CS2210,20,70.75,101,37,Medium
CS2211,11,75.81818181818181,100,40,Medium
CS2212,17,67.76470588235294,98,38,Medium
CS2213,24,64.16666666666667,105,36,High
CS2214,21,68.57142857142857,105,36,Medium
CS2215,25,74.6,103,36,High
CS2216,22,67.54545454545455,105,37,Medium
CS2217,17,75.88235294117646,100,37,Medium
CS2218,17,68.05882352941177,101,37,Medium
CS2219,17,61.05882352941177,101,36,Medium
CS2220,27,72.96296296296296,103,38,High
CS2221,18,65.72222222222223,94,38,Medium
CS2222,14,67.78571428571429,104,39,Medium
CS2223,27,69.18518518518519,102,37,Medium
CS2224,14,76.64285714285714,105,39,Medium
CS2225,20,70.55,100,37,Medium
CS2226,17,74.70588235294117,104,40,Medium
CS2227,21,61.333333333333336,102,35,Medium
CS2228,19,69.21052631578948,105,38,Medium
CS2229,23,78.69565217391305,104,45,High
CS2230,24,66.66666666666667,94,35,Medium
CS2231,18,77.16666666666667,105,48,High
CS2232,22,56.5,97,36,Low
CS2233,23,80.30434782608695,103,35,High
CS2234,10,80.8,103,36,Medium
CS2235,17,72.23529411764706,104,40,Medium
CS2236,25,61.88,99,36,Medium
CS2237,26,72.38461538461539,105,36,High
CS2238,15,77.06666666666666,94,41,Medium
CS2239,19,63.0,102,39,Medium
CS2240,13,74.84615384615384,100,37,Medium
CS2241,21,73.33333333333333,104,36,Medium
CS2242,17,72.70588235294117,103,40,Medium
CS2243,14,69.21428571428571,100,43,Medium
CS2244,21,75.57142857142857,105,42,High
CS2245,20,70.3,101,35,Medium
CS2246,23,74.34782608695652,104,40,High
CS2247,17,66.94117647058823,104,40,Medium
CS2248,16,68.25,102,36,Medium
CS2249,23,71.08695652173913,102,40,Medium
CS2250,18,73.22222222222223,104,38,Medium
CS2251,25,69.8,102,36,Medium
CS2252,31,68.38709677419355,100,35,Medium
CS2253,17,74.23529411764706,105,35,High
CS2254,21,63.38095238095238,105,35,Medium
CS2255,17,71.88235294117646,102,47,Medium
CS2256,19,70.36842105263158,101,42,Medium
CS2257,23,76.3913043478261,103,38,High
CS2258,18,69.11111111111111,104,38,Medium
CS2259,17,73.23529411764706,102,49,Medium
CS2260,18,62.55555555555556,93,38,Low
CS2261,18,65.72222222222223,104,38,Medium
CS2262,18,74.11111111111111,105,37,High
CS2263,27,74.77777777777777,101,43,High
CS2264,21,77.47619047619048,104,39,Medium
CS2265,15,60.666666666666664,104,35,Low
CS2266,16,65.1875,102,35,Medium
CS2267,17,74.52941176470588,104,40,Medium
CS2268,19,77.36842105263158,105,37,High
CS2269,26,62.42307692307692,96,36,Medium
CS2270,15,74.73333333333333,105,56,Medium
CS2271,23,70.3913043478261,105,36,High
CS2272,17,67.29411764705883,102,36,Medium
CS2273,25,77.4,104,36,High
CS2274,18,62.44444444444444,105,38,Medium
CS2275,15,70.86666666666666,102,36,Medium
CS2276,14,76.5,105,40,Medium
CS2277,24,70.08333333333333,104,37,Medium
CS2278,14,59.0,102,35,Low
CS2279,22,70.27272727272727,102,45,Medium
CS2280,24,65.375,104,35,Medium
CS2281,19,78.84210526315789,105,35,High
CS2282,21,69.14285714285714,97,35,Medium
CS2283,22,70.54545454545455,104,40,Medium
CS2284,29,75.13793103448276,104,38,High
CS2285,29,69.72413793103448,105,36,High
CS2286,15,72.53333333333333,104,48,Medium
CS2287,17,68.82352941176471,103,36,Medium
CS2288,19,66.0,105,35,Medium
CS2289,20,65.55,92,42,Medium
CS2290,26,70.11538461538461,104,40,Medium
CS2291,20,71.2,102,37,Medium
CS2292,23,68.78260869565217,103,35,Medium
CS2293,22,68.77272727272727,105,37,Medium
CS2294,22,73.4090909090909,100,36,Medium
CS2295,21,69.04761904761905,103,37,Medium
CS2296,25,75.04,101,43,High
CS2297,19,76.15789473684211,100,37,Medium
CS2298,21,74.66666666666667,105,35,High
CS2299,29,68.34482758620689,97,47,Medium
CS2300,23,71.65217391304348,104,35,Medium
CS2301,14,69.14285714285714,95,41,Low
CS2302,23,68.91304347826087,105,43,High
CS2303,24,69.70833333333333,104,36,Medium
CS2304,16,75.875,104,37,Medium
CS2305,24,71.54166666666667,104,36,Medium
